no1.txt	-0.8491379310344828
no10.txt	-1.22
no11.txt	-0.6240740740740741
no12.txt	0.7666666666666667
no13.txt	-1.2434782608695654
no14.txt	-1.2200336700336698
no15.txt	-1.044673382173382
no16.txt	-1.2582018697049373
no17.txt	0.14655172413793102
no18.txt	-0.08333333333333329
no19.txt	-2.2658536585365856
no2.txt	0.12464754689754684
no20.txt	-0.504
no21.txt	-0.7045454545454546
no22.txt	-1.2041666666666666
no23.txt	0.14857142857142858
no24.txt	-1.3262345679012346
no25.txt	-0.03382352941176466
no3.txt	-0.6765277777777778
no4.txt	0.3572072072072072
no5.txt	-0.059027777777777776
no6.txt	-0.30460992907801415
no7.txt	-0.3529411764705882
no8.txt	0.3230769230769231
no9.txt	0.1
yes1.txt	1.1523809523809523
yes10.txt	1.6818181818181819
yes11.txt	-0.3202380952380952
yes12.txt	-0.1597222222222222
yes13.txt	-0.6840136054421768
yes14.txt	0.03548387096774192
yes15.txt	-0.014989648033126333
yes16.txt	0.35327868852459016
yes17.txt	-0.3063218390804598
yes18.txt	0.18857142857142858
yes19.txt	-0.9218036529680366
yes2.txt	0.0625
yes20.txt	-1.0357142857142858
yes21.txt	-0.11270491803278691
yes22.txt	0.4234177215189874
yes23.txt	0.21138888888888893
yes24.txt	-0.8318965517241379
yes25.txt	-0.2796875
yes3.txt	0.014545454545454533
yes4.txt	0.5872759856630825
yes5.txt	0.45806451612903226
yes6.txt	-1.5464285714285713
yes7.txt	0.5113207547169811
yes8.txt	0.5461111111111111
yes9.txt	0.02083333333333331
